id,name,name_sp,nome-vide,vide_type,lookup,lookup_sp
281596,Simão de Cordes Brandão,Simão Cordes Brandão,Ataíde,add,Simão de Cordes Brandão Ataíde,Simão Cordes Brandão Ataíde
204468,Simão da Costa,Simão Costa,Soeiro,add,Simão da Costa Soeiro,Simão Costa Soeiro
204439,Simão da Costa,Simão Costa,Coutinho,add,Simão da Costa Coutinho,Simão Costa Coutinho
293804,Simão da Costa,Simão Costa,Simão da Costa Silva,rep,Simão da Costa Silva,Simão Costa Silva
204433,Simão da Costa,Simão Costa,Monteiro,add,Simão da Costa Monteiro,Simão Costa Monteiro
206537,Simão da Costa Coutinho,Simão Costa Coutinho,Costa,cut,Simão da Costa,Simão Costa
253429,Simão da Costa Monteiro,Simão Costa Monteiro,Costa,cut,Simão da Costa,Simão Costa
233617,Simão da Costa Soeiro,Simão Costa Soeiro,Costa,cut,Simão da Costa,Simão Costa
162630,Simão Dias,Simão Dias,Temudo,add,Simão Dias Temudo,Simão Dias Temudo
162618,Simão Dias,Simão Dias,da Fonseca,add,Simão Dias da Fonseca,Simão Dias Fonseca
162626,Simão Dias,Simão Dias,Andrade,add,Simão Dias Andrade,Simão Dias Andrade
159936,Simão Dias da Fonseca,Simão Dias Fonseca,Dias,cut,Simão Dias,Simão Dias
159936,Simão Dias da Fonseca,Simão Dias Fonseca,Dias,cut,Simão Dias,Simão Dias
202800,Simão Dias Temudo,Simão Dias Temudo,Dias,cut,Simão Dias,Simão Dias
194934,Simão de Faria Coelho,Simão Faria Coelho,Simão de Faria e Sousa,rep,Simão de Faria e Sousa,Simão Faria Sousa
247960,Simão Fernandes,Simão Fernandes,Cáceres,add,Simão Fernandes Cáceres,Simão Fernandes Cáceres
247973,Simão Fernandes,Simão Fernandes,Cortes,add,Simão Fernandes Cortes,Simão Fernandes Cortes
247929,Simão Fernandes,Simão Fernandes,da Costa,add,Simão Fernandes da Costa,Simão Fernandes Costa
128776,Simão Fernandes de Caceres,Simão Fernandes Caceres,Fernandes,cut,Simão Fernandes,Simão Fernandes
198818,Simão Fernandes Cortes,Simão Fernandes Cortes,Fernandes,cut,Simão Fernandes,Simão Fernandes
204486,Simão Fernandes da Costa,Simão Fernandes Costa,Fernandes,cut,Simão Fernandes,Simão Fernandes
211565,Simão Fernandes Leite,Simão Fernandes Leite,Fernandes,cut,Simão Fernandes,Simão Fernandes
131110,Simão Ferreira,Simão Ferreira,Raso,add,Simão Ferreira Raso,Simão Ferreira Raso
131111,Simão Ferreira,Simão Ferreira,Gomes,add,Simão Ferreira Gomes,Simão Ferreira Gomes
179097,Simão Ferreira Gomes,Simão Ferreira Gomes,Ferreira,cut,Simão Ferreira,Simão Ferreira
134359,Simão Ferreira Raso,Simão Ferreira Raso,Ferreira,cut,Simão Ferreira,Simão Ferreira
166640,Simão Freire,Simão Freire,Mendonha,add,Simão Freire Mendonha,Simão Freire Mendonha
204490,Simão Freire da Costa,Simão Freire Costa,Simão da Costa Freire,rep,Simão da Costa Freire,Simão Costa Freire
204763,Simão Freire de Mendanha,Simão Freire Mendanha,Freire,cut,Simão Freire,Simão Freire
204763,Simão Freire de Mendanha,Simão Freire Mendanha,Freire,cut,Simão Freire,Simão Freire
179805,Simão Gonçalves,Simão Gonçalves,,novid,Simão Gonçalves,Simão Gonçalves
190091,Simão Henriques,Simão Henriques,Pinheiro,add,Simão Henriques Pinheiro,Simão Henriques Pinheiro
214800,Simão de Lemos,Simão Lemos,Costa,add,Simão de Lemos Costa,Simão Lemos Costa
204491,Simão de Lemos da Costa,Simão Lemos Costa,Lisboa,add,Simão de Lemos da Costa Lisboa,Simão Lemos Costa Lisboa
232020,Simão Lobato,Simão Lobato,Quinteiro,add,Simão Lobato Quinteiro,Simão Lobato Quinteiro
253808,Simão Lopes,Simão Lopes,Sanches,add,Simão Lopes Sanches,Simão Lopes Sanches
128787,Simão Lopes Cachim,Simão Lopes Cachim,Lopes,cut,Simão Lopes,Simão Lopes
250513,Simão Lourenço,Simão Lourenço,Coelho,add,Simão Lourenço Coelho,Simão Lourenço Coelho
194939,Simão Lourenço Coelho,Simão Lourenço Coelho,Lourenço,cut,Simão Lourenço,Simão Lourenço
182217,Simão Machado,Simão Machado,Miranda,add,Simão Machado Miranda,Simão Machado Miranda
182217,Simão Machado,Simão Machado,Miranda,add,Simão Machado Miranda,Simão Machado Miranda
249651,Simão Machado de Miranda,Simão Machado Miranda,Machado,cut,Simão Machado,Simão Machado
182541,Simão Madureira,Simão Madureira,da Costa,add,Simão Madureira da Costa,Simão Madureira Costa
204492,Simão Madureira da Costa,Simão Madureira Costa,Madureira,cut,Simão Madureira,Simão Madureira
318431,Simão Manuel de Vila Lobos,Simão Manuel Vila Lobos,Salema,add,Simão Manuel de Vila Lobos Salema,Simão Manuel Vila Lobos Salema
170414,Simão Martins,Simão Martins,Costa,add,Simão Martins Costa,Simão Martins Costa
148267,Simão Martins de Araújo,Simão Martins Araújo,Martins,cut,Simão Martins,Simão Martins
209461,Simão de Matos Ferreira Leitão,Simão Matos Ferreira Leitão,Ferreira,cut,Simão de Matos Ferreira,Simão Matos Ferreira
213261,Simão Mendes,Simão Mendes,França,add,Simão Mendes França,Simão Mendes França
190093,Simão de Miranda Henriques,Simão Miranda Henriques,Simão de Miranda,cut,Simão de Miranda,Simão Miranda
253422,Simão Monteiro,Simão Monteiro,Leiria,add,Simão Monteiro Leiria,Simão Monteiro Leiria
201478,Simão Monteiro de Leiria,Simão Monteiro Leiria,Monteiro,cut,Simão Monteiro,Simão Monteiro
218488,Simão Nunes Vieira,Simão Nunes Vieira,Fonseca,add,Simão Nunes Vieira Fonseca,Simão Nunes Vieira Fonseca
159941,Simão Nunes Vieira da Fonseca,Simão Nunes Vieira Fonseca,Vieira,cut,Simão Nunes Vieira,Simão Nunes Vieira
204496,Simão de Oliveira da Costa,Simão Oliveira Costa,e Vasconcelos,add,Simão de Oliveira da Costa e Vasconcelos,Simão Oliveira Costa Vasconcelos
204497,Simão de Oliveira da Costa,Simão Oliveira Costa,e Albuquerque,add,Simão de Oliveira da Costa e Albuquerque,Simão Oliveira Costa Albuquerque
211309,Simão de Oliveira da Costa e Vasconcelos,Simão Oliveira Costa Vasconcelos,Costa,cut,Simão de Oliveira da Costa,Simão Oliveira Costa
176638,Simão de Ornelas,Simão Ornelas,da Câmara,add,Simão de Ornelas da Câmara,Simão Ornelas Câmara
130526,Simão de Ornelas da Câmara,Simão Ornelas Câmara,Ornelas,cut,Simão de Ornelas,Simão Ornelas
220711,Simão Pacheco,Simão Pacheco,de Sá,add,Simão Pacheco de Sá,Simão Pacheco Sá
180242,Simão Pacheco de Gouveia,Simão Pacheco Gouveia,Pacheco,cut,Simão Pacheco,Simão Pacheco
212462,Simão Pacheco de Sá,Simão Pacheco Sá,Pacheco,cut,Simão Pacheco,Simão Pacheco
222477,Simão de Paiva,Simão Paiva,Pimentel,add,Simão de Paiva Pimentel,Simão Paiva Pimentel
242852,Simão de Paiva Pimentel,Simão Paiva Pimentel,Paiva,cut,Simão de Paiva,Simão Paiva
222844,Simão Pamplona,Simão Pamplona,Corte Real,add,Simão Pamplona Corte Real,Simão Pamplona Corte Real
222844,Simão Pamplona,Simão Pamplona,Corte Real,add,Simão Pamplona Corte Real,Simão Pamplona Corte Real
198743,Simão Pamplona Corte Real,Simão Pamplona Corte Real,Pamplona,cut,Simão Pamplona,Simão Pamplona
222981,Simão Pardo,Simão Pardo,Castilho,add,Simão Pardo Castilho,Simão Pardo Castilho
190077,Simão Pardo de Castilho,Simão Pardo Castilho,Pardo,cut,Simão Pardo,Simão Pardo
150994,Simão Pedro Pereira Barbosa,Simão Pedro Pereira Barbosa,Pereira,cut,Simão Pedro Pereira,Simão Pedro Pereira
240873,Simão Pestana,Simão Pestana,Cunha,add,Simão Pestana Cunha,Simão Pestana Cunha
211073,Simão Pestana da Cunha,Simão Pestana Cunha,Pestana,cut,Simão Pestana,Simão Pestana
244704,Simão Pinheiro,Simão Pinheiro,Morão,add,Simão Pinheiro Morão,Simão Pinheiro Morão
244704,Simão Pinheiro,Simão Pinheiro,Morão,add,Simão Pinheiro Morão,Simão Pinheiro Morão
251790,Simão Pinheiro Morão,Simão Pinheiro Morão,Pinheiro,cut,Simão Pinheiro,Simão Pinheiro
251790,Simão Pinheiro Morão,Simão Pinheiro Morão,Pinheiro,cut,Simão Pinheiro,Simão Pinheiro
248641,Simão Pinto,Simão Pinto,,novid,Simão Pinto,Simão Pinto
169086,Simão Ribeiro,Simão Ribeiro,Costa,add,Simão Ribeiro Costa,Simão Ribeiro Costa
204500,Simão Ribeiro da Costa,Simão Ribeiro Costa,Ribeiro,cut,Simão Ribeiro,Simão Ribeiro
223150,Simão Rodrigues,Simão Rodrigues,Navarro,add,Simão Rodrigues Navarro,Simão Rodrigues Navarro
224954,Simão Rodrigues,Simão Rodrigues,Carvalho,add,Simão Rodrigues Carvalho,Simão Rodrigues Carvalho
223178,Simão Rodrigues,Simão Rodrigues,Carrasco,add,Simão Rodrigues Carrasco,Simão Rodrigues Carrasco
224928,Simão Rodrigues,Simão Rodrigues,Portugal,add,Simão Rodrigues Portugal,Simão Rodrigues Portugal
224928,Simão Rodrigues,Simão Rodrigues,Portugal,add,Simão Rodrigues Portugal,Simão Rodrigues Portugal
224621,Simão Rodrigues,Simão Rodrigues,Carvalho,add,Simão Rodrigues Carvalho,Simão Rodrigues Carvalho
158746,Simão Rodrigues de Carvalho,Simão Rodrigues Carvalho,Rodrigues,cut,Simão Rodrigues,Simão Rodrigues
158745,Simão Rodrigues de Carvalho,Simão Rodrigues Carvalho,Rodrigues,cut,Simão Rodrigues,Simão Rodrigues
178097,Simão Rodrigues Godinho,Simão Rodrigues Godinho,Rodrigues,cut,Simão Rodrigues,Simão Rodrigues
168376,Simão Rodrigues Navarro,Simão Rodrigues Navarro,Rodrigues,cut,Simão Rodrigues,Simão Rodrigues
250000,Simão Rodrigues Portugal,Simão Rodrigues Portugal,Rodrigues,cut,Simão Rodrigues,Simão Rodrigues
227545,Simão Roque,Simão Roque,Borges,add,Simão Roque Borges,Simão Roque Borges
229958,Simão Roubão,Simão Roubão,Costa,add,Simão Roubão Costa,Simão Roubão Costa
204501,Simão Roubão da Costa,Simão Roubão Costa,Roubão,cut,Simão Roubão,Simão Roubão
223407,Simão de Sequeira,Simão Sequeira,Vide,add,Simão de Sequeira Vide,Simão Sequeira Vide
216257,Simão de Sequeira da Vide,Simão Sequeira Vide,Sequeira,cut,Simão de Sequeira,Simão Sequeira
242260,Simão de Sousa,Simão Sousa,Magalhães,add,Simão de Sousa Magalhães,Simão Sousa Magalhães
183137,Simão de Sousa Magalhães,Simão Sousa Magalhães,Sousa,cut,Simão de Sousa,Simão Sousa
212454,Simão de Sá,Simão Sá,Pereira,add,Simão de Sá Pereira,Simão Sá Pereira
239271,Simão de Sá Pereira,Simão Sá Pereira,Sá,cut,Simão de Sá,Simão Sá
204862,Simão Torresão,Simão Torresão,Coelho,add,Simão Torresão Coelho,Simão Torresão Coelho
194950,Simão Torresão Coelho,Simão Torresão Coelho,Torresão,cut,Simão Torresão,Simão Torresão
213133,Simão Vaz,Simão Vaz,Fragoso,add,Simão Vaz Fragoso,Simão Vaz Fragoso
213128,Simão Vaz,Simão Vaz,Barbosa,add,Simão Vaz Barbosa,Simão Vaz Barbosa
150381,Simão Vaz Barbosa,Simão Vaz Barbosa,Vaz,cut,Simão Vaz,Simão Vaz
214661,Simão Velho,Simão Velho,Fonseca,add,Simão Velho Fonseca,Simão Velho Fonseca
159943,Simão Velho da Fonseca,Simão Velho Fonseca,Velho,cut,Simão Velho,Simão Velho
130629,Simão Vieira da Camba,Simão Vieira Camba,Vieira,cut,Simão Vieira,Simão Vieira
130629,Simão Vieira da Camba,Simão Vieira Camba,Vieira,cut,Simão Vieira,Simão Vieira
149157,Simão de Vilas Boas de Azevedo,Simão Vilas Boas Azevedo,Vilas Boas,cut,Simão de Vilas Boas,Simão Vilas Boas
272183,Sisnando Lásaro Quintino de Avelar,Sisnando Lásaro Quintino Avelar,Adriano Sisnando Brotero Quintino de Avelar,add,Sisnando Lásaro Quintino de Avelar Adriano Sisnando Brotero Quintino de Avelar,Sisnando Lásaro Quintino Avelar Adriano Sisnando Brotero Quintino Avelar
272183,Sisnando Lásaro Quintino de Avelar,Sisnando Lásaro Quintino Avelar,Adriano Sisnando Brotero Quintino de Avelar,add,Sisnando Lásaro Quintino de Avelar Adriano Sisnando Brotero Quintino de Avelar,Sisnando Lásaro Quintino Avelar Adriano Sisnando Brotero Quintino Avelar
195043,Sérgio Justiniano,Sérgio Justiniano,Oliveira,add,Sérgio Justiniano Oliveira,Sérgio Justiniano Oliveira
286031,Sérgio de Sousa Pinto e Melo,Sérgio Sousa Pinto Melo,Pinto,cut,Sérgio de Sousa Pinto,Sérgio Sousa Pinto
280799,Teodoro Basílio Severim Bettencourt,Teodoro Basílio Severim Bettencourt,Severim,cut,Teodoro Basílio Severim,Teodoro Basílio Severim
198304,Teodoro da Fonseca Correia,Teodoro Fonseca Correia,Fonseca,cut,Teodoro da Fonseca,Teodoro Fonseca
209555,Teodoro da Fonseca Leitão,Teodoro Fonseca Leitão,Fonseca,cut,Teodoro da Fonseca,Teodoro Fonseca
309871,Teodoro José Saraiva da Fonseca Pires,Teodoro José Saraiva Fonseca Pires,Saraiva,cut,Teodoro José Saraiva,Teodoro José Saraiva
217779,Teodoro de São Basílio,Teodoro São Basílio,,novid,Teodoro de São Basílio,Teodoro São Basílio
191588,Teodósio de Castro,Teodósio Castro,Pereira,add,Teodósio de Castro Pereira,Teodósio Castro Pereira
195994,Teodósio de Contreiras,Teodósio Contreiras,Silva,add,Teodósio de Contreiras Silva,Teodósio Contreiras Silva
244727,Teodósio Leitão Pinheiro,Teodósio Leitão Pinheiro,Teodósio Pinheiro,rep,Teodósio Pinheiro,Teodósio Pinheiro
250534,Teodósio Lourenço,Teodósio Lourenço,Coelho,add,Teodósio Lourenço Coelho,Teodósio Lourenço Coelho
194957,Teodósio Lourenço Coelho,Teodósio Lourenço Coelho,Lourenço,cut,Teodósio Lourenço,Teodósio Lourenço
212627,Teodósio do Sacramento,Teodósio Sacramento,Vasconcelos,add,Teodósio do Sacramento Vasconcelos,Teodósio Sacramento Vasconcelos
230115,Teodósio da Silva,Teodósio Silva,Pereira e Lerma,add,Teodósio da Silva Pereira e Lerma,Teodósio Silva Pereira Lerma
217101,Teodósio da Silva Pereira e Lerma,Teodósio Silva Pereira Lerma,Silva,cut,Teodósio da Silva,Teodósio Silva
212468,Teodósio de Sá,Teodósio Sá,Soutomaior,add,Teodósio de Sá Soutomaior,Teodósio Sá Soutomaior
242992,Teodósio de Sá Soutomaior,Teodósio Sá Soutomaior,Sá,cut,Teodósio de Sá,Teodósio Sá
282053,Teotónio de Évora Freire,Teotónio Évora Freire,Lima,add,Teotónio de Évora Freire Lima,Teotónio Évora Freire Lima
283553,Teotónio Évora Freire de Lima,Teotónio Évora Freire Lima,Freire,cut,Teotónio Évora Freire,Teotónio Évora Freire
234605,Tiburcio Valeriano Ferreira de Mendonça,Tiburcio Valeriano Ferreira Mendonça,Tiburcio Valeriano,cut,Tiburcio Valeriano,Tiburcio Valeriano
207957,Tibúrcio Valeriano,Tibúrcio Valeriano,Tibúrcio Valeriano Ferreira de Mendonça,rep,Tibúrcio Valeriano Ferreira de Mendonça,Tibúrcio Valeriano Ferreira Mendonça
166646,Timoteeo José da Costa Freire,Timoteeo José Costa Freire,Costa Freire,cut,Timoteeo José da Costa Freire,Timoteeo José Costa Freire
188849,Timóteo de Brito,Timóteo Brito,Quinteiro,add,Timóteo de Brito Quinteiro,Timóteo Brito Quinteiro
133090,Timóteo de Brito Quinteiro,Timóteo Brito Quinteiro,Brito,cut,Timóteo de Brito,Timóteo Brito
166644,Timóteo da Costa Freire,Timóteo Costa Freire,Timóteo José da Costa Freire,rep,Timóteo José da Costa Freire,Timóteo José Costa Freire
136356,Timóteo de Sousa Refoios,Timóteo Sousa Refoios,Sousa,cut,Timóteo de Sousa,Timóteo Sousa
273196,Tomás António Barreto Barbosa,Tomás António Barreto Barbosa,Tomás António Barreto Barbosa e Andrade,rep,Tomás António Barreto Barbosa e Andrade,Tomás António Barreto Barbosa Andrade
273196,Tomás António Barreto Barbosa,Tomás António Barreto Barbosa,Tomás António Barreto Barbosa e Andrade,rep,Tomás António Barreto Barbosa e Andrade,Tomás António Barreto Barbosa Andrade
158794,Tomás António de Carvalho,Tomás António Carvalho,e Lima,add,Tomás António de Carvalho e Lima,Tomás António Carvalho Lima
227895,Tomás António de Carvalho e Lima,Tomás António Carvalho Lima,Carvalho,cut,Tomás António de Carvalho,Tomás António Carvalho
277208,Tomás António de Faria,Tomás António Faria,Faria Guimarães,add,Tomás António de Faria Faria Guimarães,Tomás António Faria Faria Guimarães
176896,Tomás António Guedes Osório,Tomás António Guedes Osório,Cardoso,add,Tomás António Guedes Osório Cardoso,Tomás António Guedes Osório Cardoso
138170,Tomás António Guedes Osório Cardoso,Tomás António Guedes Osório Cardoso,Osório,cut,Tomás António Guedes Osório,Tomás António Guedes Osório
204137,Tomás António Leite Pereira de Melo,Tomás António Leite Pereira Melo,Tomás Leite Pereira de Melo Cardoso e Vasconcelos,rep,Tomás Leite Pereira de Melo Cardoso e Vasconcelos,Tomás Leite Pereira Melo Cardoso Vasconcelos
286035,Tomás António da Silva Gama e Melo,Tomás António Silva Gama Melo,Gama,cut,Tomás António da Silva Gama,Tomás António Silva Gama
286035,Tomás António da Silva Gama e Melo,Tomás António Silva Gama Melo,Gama,cut,Tomás António da Silva Gama,Tomás António Silva Gama
287438,Tomás de Aquino Morais,Tomás Aquino Morais,Marques,add,Tomás de Aquino Morais Marques,Tomás Aquino Morais Marques
148272,Tomás de Araújo,Tomás Araújo,Ribeiro,add,Tomás de Araújo Ribeiro,Tomás Araújo Ribeiro
169173,Tomás de Araújo Ribeiro,Tomás Araújo Ribeiro,Araújo,cut,Tomás de Araújo,Tomás Araújo
239458,Tomás da Costa Pereira,Tomás Costa Pereira,Tomé da Costa Pereira de Abreu,rep+,Tomé da Costa Pereira de Abreu,Tomé Costa Pereira Abreu
239458,Tomás da Costa Pereira,Tomás Costa Pereira,Tomé da Costa Pereira de Abreu,rep+,Tomé da Costa Pereira de Abreu,Tomé Costa Pereira Abreu
165618,Tomás da Fonseca de Escobar,Tomás Fonseca Escobar,Fonseca,cut,Tomás da Fonseca,Tomás Fonseca
289184,Tomás Francisco Carvalhosa,Tomás Francisco Carvalhosa,Tomás Francisco,cut,Tomás Francisco,Tomás Francisco
282690,Tomás Inácio Camisão Sarmento de Meireles Guerra,Tomás Inácio Camisão Sarmento Meireles Guerra,Tomás Inácio de Meireles Guerra,rep,Tomás Inácio de Meireles Guerra,Tomás Inácio Meireles Guerra
282690,Tomás Inácio Camisão Sarmento de Meireles Guerra,Tomás Inácio Camisão Sarmento Meireles Guerra,Tomás Inácio de Meireles Guerra,rep,Tomás Inácio de Meireles Guerra,Tomás Inácio Meireles Guerra
191595,Tomás Joaquim de Araújo e Castro,Tomás Joaquim Araújo Castro,Villas Boas,add,Tomás Joaquim de Araújo e Castro Villas Boas,Tomás Joaquim Araújo Castro Villas Boas
219422,Tomás Joaquim de Araújo e Castro Vilas Boas,Tomás Joaquim Araújo Castro Vilas Boas,Castro,cut,Tomás Joaquim de Araújo e Castro,Tomás Joaquim Araújo Castro
191594,Tomás Joaquim de Castro,Tomás Joaquim Castro,de Araújo e Castro Vilas Boas,add,Tomás Joaquim de Castro de Araújo e Castro Vilas Boas,Tomás Joaquim Castro Araújo Castro Vilas Boas
230176,Tomás Joaquim Lopes de Mariz e Silva,Tomás Joaquim Lopes Mariz Silva,Adriano Joaquim Lopes Mariz e Silva Monteiro,rep+,Adriano Joaquim Lopes Mariz e Silva Monteiro,Adriano Joaquim Lopes Mariz Silva Monteiro
230176,Tomás Joaquim Lopes de Mariz e Silva,Tomás Joaquim Lopes Mariz Silva,Adriano Joaquim Lopes Mariz e Silva Monteiro,rep+,Adriano Joaquim Lopes Mariz e Silva Monteiro,Adriano Joaquim Lopes Mariz Silva Monteiro
277772,Tomás José de Gamboa,Tomás José Gamboa,Vasconcelos,add,Tomás José de Gamboa Vasconcelos,Tomás José Gamboa Vasconcelos
240447,Tomás José de Menezes,Tomás José Menezes,e Sousa,add,Tomás José de Menezes e Sousa,Tomás José Menezes Sousa
242326,Tomás José de Menezes e Sousa,Tomás José Menezes Sousa,Menezes,cut,Tomás José de Menezes,Tomás José Menezes
280120,Tomás José Rodrigues Fitas,Tomás José Rodrigues Fitas,,novid,Tomás José Rodrigues Fitas,Tomás José Rodrigues Fitas
214868,Tomás de Lemos,Tomás Lemos,Tomé Dias de Lemos,rep+,Tomé Dias de Lemos,Tomé Dias Lemos
228354,Tomás Lince,Tomás Lince,,novid,Tomás Lince,Tomás Lince
253824,Tomás Lopes,Tomás Lopes,Leão,add,Tomás Lopes Leão,Tomás Lopes Leão
183685,Tomás Malheiro,Tomás Malheiro,Barreto,add,Tomás Malheiro Barreto,Tomás Malheiro Barreto
243009,Tomás Malheiro Soutomaior,Tomás Malheiro Soutomaior,Tomás Malheiro Barreto,rep,Tomás Malheiro Barreto,Tomás Malheiro Barreto
287231,Tomás Maria Monteverde,Tomás Maria Monteverde,Tomás Maria Monteverde da Cunha Lobo,rep,Tomás Maria Monteverde da Cunha Lobo,Tomás Maria Monteverde Cunha Lobo
184765,Tomás Marques,Tomás Marques,Pereira,add,Tomás Marques Pereira,Tomás Marques Pereira
