gml_id,text,sourceOfNa
PT.GN.118189,Mestre,DGT
PT.GN.118190,Teso,DGT
PT.GN.118191,Lagarteira,DGT
PT.GN.118192,Torre de Baixo,DGT
PT.GN.118193,Lagoa,DGT
PT.GN.118194,Outeirinho,DGT
PT.GN.118195,Barros,DGT
PT.GN.118196,Brito,DGT
PT.GN.118197,São Salvador,DGT
PT.GN.118198,Bairro,DGT
PT.GN.118199,Varziela,DGT
PT.GN.118200,Torres,DGT
PT.GN.118201,Campo de Jales,DGT
PT.GN.118202,Cal de Cima,DGT
PT.GN.118203,Casas Novas,DGT
PT.GN.118204,Granja,DGT
PT.GN.118205,Urzes,DGT
PT.GN.118206,Estação,DGT
PT.GN.118207,Torre de Cima,DGT
PT.GN.118208,Devesa,DGT
PT.GN.118209,Telões,DGT
PT.GN.118210,Sandião,DGT
PT.GN.118211,Igreja,DGT
PT.GN.118212,Alto,DGT
PT.GN.118213,Chamusca e Coradeira,DGT
PT.GN.118214,Coura,DGT
PT.GN.118215,Assento e Loureiro,DGT
PT.GN.118216,Andorinhas,DGT
PT.GN.118217,Algova,DGT
PT.GN.118218,Torre,DGT
PT.GN.118219,Arões (S. Romão),DGT
PT.GN.118220,Gandarela,DGT
PT.GN.118221,Lobar,DGT
PT.GN.118222,Bairro,DGT
PT.GN.118223,Contriz,DGT
PT.GN.118224,Pulo e Bairro,DGT
PT.GN.118225,Penedo,DGT
PT.GN.118226,Estrada,DGT
PT.GN.118227,Ribeiro,DGT
PT.GN.118228,Veiga e Minotes,DGT
PT.GN.118229,Boucelão,DGT
PT.GN.118230,Assento,DGT
PT.GN.118231,Quintela,DGT
PT.GN.118232,Além,DGT
PT.GN.118233,Lombo,DGT
PT.GN.118234,Marinhão,DGT
PT.GN.118235,Farinhas,DGT
PT.GN.118236,Paço,DGT
PT.GN.118237,Borrecos,DGT
PT.GN.118238,Raiz do Monte,DGT
PT.GN.118239,Casas Novas,DGT
PT.GN.118240,Zebras,DGT
PT.GN.118241,Vilar d' Este,DGT
PT.GN.118242,Luz,DGT
PT.GN.118243,Bornes,DGT
PT.GN.118244,Palaçoulo,DGT
PT.GN.118245,Moinhos,DGT
PT.GN.118246,Passo,DGT
PT.GN.118247,Monte,DGT
PT.GN.118248,Asnela,DGT
PT.GN.118249,Ferrã,DGT
PT.GN.118250,Lagoa Negra,DGT
PT.GN.118251,Altinho,DGT
PT.GN.118252,Passos,DGT
PT.GN.118253,Parada de Aguiar,DGT
PT.GN.118254,Novais,DGT
PT.GN.118255,Alvite,DGT
PT.GN.118256,Bormela,DGT
PT.GN.118257,Feira da Lomba,DGT
PT.GN.118258,Ponte,DGT
PT.GN.118259,Pinheiros,DGT
PT.GN.118260,Agras Moura,DGT
PT.GN.118261,Cerva,DGT
PT.GN.118262,Mourisca,DGT
PT.GN.118263,Vales,DGT
PT.GN.118264,Fonte Cova,DGT
PT.GN.118265,Ermo,DGT
PT.GN.118266,Lordelo,DGT
PT.GN.118267,Estrada,DGT
PT.GN.118268,Pousada,DGT
PT.GN.118269,Criaz,DGT
PT.GN.118270,Chacim,DGT
PT.GN.118271,Cruzinhas,DGT
PT.GN.118272,Rua Nova,DGT
PT.GN.118273,Monte da Poça e Cavadas,DGT
PT.GN.118274,Portela D'Arca,DGT
PT.GN.118275,Monte,DGT
PT.GN.118276,Venda Nova e Varzeadura,DGT
PT.GN.118277,Tarimbola,DGT
PT.GN.118278,Boucinha,DGT
PT.GN.118279,Hospital,DGT
PT.GN.118280,Reimonde,DGT
PT.GN.118281,Aldeia e Areal,DGT
PT.GN.118282,Soutelo de Aguiar,DGT
PT.GN.118283,Monte,DGT
PT.GN.118284,Seixinhos,DGT
PT.GN.118285,Monte,DGT
PT.GN.118286,Aldeia,DGT
PT.GN.118287,Lustoso,DGT
PT.GN.118288,Passos,DGT
PT.GN.118289,Campo Novo,DGT
PT.GN.118290,S. Torcato,DGT
PT.GN.118291,Petimão,DGT
PT.GN.118292,Fontes,DGT
PT.GN.118293,Telheiras,DGT
PT.GN.118294,Jou,DGT
PT.GN.118295,Torre de Moldes,DGT
PT.GN.118296,Igreja,DGT
PT.GN.118297,Fim de Vila,DGT
PT.GN.118298,Paço,DGT
PT.GN.118299,Bemposta,DGT
PT.GN.118300,Gandra,DGT
PT.GN.118301,Ponte,DGT
PT.GN.118302,Além do Ribeiro,DGT
PT.GN.118303,Vilela,DGT
PT.GN.118304,Sanguinhedo,DGT
PT.GN.118305,Amares,DGT
PT.GN.118306,Santiago,DGT
PT.GN.118307,Sobradelo,DGT
PT.GN.118308,Capeludos,DGT
PT.GN.118309,Gandara,DGT
PT.GN.118310,Veiga,DGT
PT.GN.118311,Angueira,DGT
PT.GN.118312,Pomaraço,DGT
PT.GN.118313,Serapicos,DGT
PT.GN.118314,Bouçós de Cima,DGT
PT.GN.118315,Olheiros,DGT
PT.GN.118316,Pousadela,DGT
PT.GN.118317,Sendim de Baixo,DGT
PT.GN.118318,Aldeia de Cima,DGT
PT.GN.118319,Arca,DGT
PT.GN.118320,Gandra,DGT
PT.GN.118321,Pepim,DGT
PT.GN.118322,Vieira do Minho,DGT
PT.GN.118323,Aldeia de Baixo,DGT
PT.GN.118324,Sendim de Cima,DGT
PT.GN.118325,Loivos,DGT
PT.GN.118326,Pontelha,DGT
PT.GN.118327,Pombal,DGT
PT.GN.118328,Lagoas,DGT
PT.GN.118329,Vila Nova,DGT
PT.GN.118330,Vale de Gouvinhas,DGT
PT.GN.118331,Covas do Barroso,DGT
PT.GN.118332,Vila Seca,DGT
PT.GN.118333,Santós e Lousado,DGT
PT.GN.118334,Faia,DGT
PT.GN.118335,Aguela,DGT
PT.GN.118336,Vila Verde de Oura,DGT
PT.GN.118337,Areia,DGT
PT.GN.118338,Esparido,DGT
PT.GN.118339,Castelos,DGT
PT.GN.118340,Regueiras,DGT
PT.GN.118341,Cerdeirinhas,DGT
PT.GN.118342,Loureiro e Trás do Rio,DGT
PT.GN.118343,Esturãos,DGT
PT.GN.118344,Pedreira,DGT
PT.GN.118345,Além do Rio,DGT
PT.GN.118346,Penalonga,DGT
PT.GN.118347,Cova,DGT
PT.GN.118348,Quetome,DGT
PT.GN.118349,Vidago,DGT
PT.GN.118350,Vila Grande,DGT
PT.GN.118351,Alvarães,DGT
PT.GN.118352,São Bento,DGT
PT.GN.118353,Pilar,DGT
PT.GN.118354,Rua Direita,DGT
PT.GN.118355,São Martinho de Angueira,DGT
PT.GN.118356,Aparecida,DGT
PT.GN.118357,Argoselo,DGT
PT.GN.118358,Ribeira,DGT
PT.GN.118359,Ferreira,DGT
PT.GN.118360,Navió,DGT
PT.GN.118361,Veiga,DGT
PT.GN.118362,Cardal,DGT
PT.GN.118363,Guide,DGT
PT.GN.118364,Salto,DGT
PT.GN.118365,Trás do Mosteiro,DGT
PT.GN.118366,Nogueiras e Sanfins,DGT
PT.GN.118367,Salsas,DGT
PT.GN.118368,Vale de Nogueira,DGT
PT.GN.118369,Igreja Velha,DGT
PT.GN.118370,Aldeia,DGT
PT.GN.118371,Santo André,DGT
PT.GN.118372,Lordelo,DGT
PT.GN.118373,Pinelo,DGT
PT.GN.118374,Barroselas,DGT
PT.GN.118375,Vila Verde,DGT
PT.GN.118376,Arcossó,DGT
PT.GN.118377,Areia,DGT
PT.GN.118378,Rechã,DGT
PT.GN.118379,Torre de Dona Chama,DGT
PT.GN.118380,Arcas,DGT
PT.GN.118381,Chasqueira,DGT
PT.GN.118382,Quintães,DGT
PT.GN.118383,Cachada,DGT
PT.GN.118384,Ervões,DGT
PT.GN.118385,Talho,DGT
PT.GN.118386,France,DGT
PT.GN.118387,Borralha,DGT
PT.GN.118388,Estrada Velha,DGT
PT.GN.118389,Valverde,DGT
PT.GN.118390,Mámua,DGT
PT.GN.118391,Bouça de Rodas,DGT
PT.GN.118392,Fornos do Pinhal,DGT
PT.GN.118393,Vila Cova,DGT
PT.GN.118394,Assento,DGT
PT.GN.118395,Reis Magos,DGT
PT.GN.118396,Rola,DGT
PT.GN.118397,Paradela,DGT
PT.GN.118398,Neves,DGT
PT.GN.118399,Bouro (Santa Maria),DGT
PT.GN.118400,Coelhoso,DGT
PT.GN.118401,Fradizela,DGT
PT.GN.118402,Monte Maior,DGT
PT.GN.118403,Ponte Pedrinha,DGT
PT.GN.118404,Quinteiros,DGT
PT.GN.118405,Arinho,DGT
PT.GN.118406,Milhões,DGT
PT.GN.118407,Penedo,DGT
PT.GN.118408,Chelo e Toucedo,DGT
PT.GN.118409,Virtelos,DGT
PT.GN.118410,Vilarinho das Paranheiras,DGT
PT.GN.118411,Paredes,DGT
PT.GN.118412,Arranhó,DGT
PT.GN.118413,Pinho,DGT
PT.GN.118414,Arques,DGT
PT.GN.118415,Vilarandelo,DGT
PT.GN.118416,Anha,DGT
PT.GN.118417,Junqueiro,DGT
PT.GN.118418,Revenda,DGT
PT.GN.118419,Paço,DGT
PT.GN.118420,Ponte Seca,DGT
PT.GN.118421,Avelanoso,DGT
PT.GN.118422,Vilar,DGT
PT.GN.118423,Caldelas,DGT
PT.GN.118424,Espadanedo,DGT
PT.GN.118425,Venda Nova,DGT
PT.GN.118426,Santa Comba de Rossas,DGT
PT.GN.118427,Conchada,DGT
PT.GN.118428,Paredes,DGT
PT.GN.118429,Sabariz,DGT
PT.GN.118430,Monte,DGT
PT.GN.118431,Passos/Póvoa,DGT
PT.GN.118432,Soutelo,DGT
PT.GN.118433,Sá,DGT
PT.GN.118434,Viveiro,DGT
PT.GN.118435,Rebordainhos,DGT
PT.GN.118436,Pinela,DGT
PT.GN.118437,Carvalhal,DGT
PT.GN.118438,Anelhe,DGT
PT.GN.118439,Monte,DGT
PT.GN.118440,CodeçalRoçabal,DGT
PT.GN.118441,Monte,DGT
PT.GN.118442,Vilarinho de Agrochão,DGT
PT.GN.118443,Assento,DGT
PT.GN.118444,Ferrais,DGT
PT.GN.118445,Vila (Ruivães),DGT
PT.GN.118446,Figueiredo,DGT
PT.GN.118447,Regadia,DGT
PT.GN.118448,Cadém,DGT
PT.GN.118449,Boucinha,DGT
PT.GN.118450,Admeus,DGT
PT.GN.118451,Murçós,DGT
PT.GN.118452,Calvário,DGT
PT.GN.118453,Quintela,DGT
PT.GN.118454,Igreja,DGT
PT.GN.118455,Lamalonga,DGT
PT.GN.118456,Darque,DGT
PT.GN.118457,Estivada,DGT
PT.GN.118458,Vilela do Tâmega,DGT
PT.GN.118459,Parada,DGT
PT.GN.118460,Costa,DGT
PT.GN.118461,Pico de Regalados,DGT
PT.GN.118462,Pereiro,DGT
PT.GN.118463,Santa Valha,DGT
PT.GN.118464,Ângulo Quarenta,DGT
PT.GN.118465,Parada,DGT
PT.GN.118466,Outeiro,DGT
PT.GN.118467,Barreiros,DGT
PT.GN.118468,Boticas,DGT
PT.GN.118469,Seara,DGT
PT.GN.118470,Borral,DGT
PT.GN.118471,São Pedro Velho,DGT
PT.GN.118472,Carvalhelhos,DGT
PT.GN.118473,Cortegaça,DGT
PT.GN.118474,Igreja,DGT
PT.GN.118475,Fornos de Ledra,DGT
PT.GN.118476,Outeiro,DGT
PT.GN.118477,Aldeia,DGT
PT.GN.118478,Lomba,DGT
PT.GN.118479,Deves,DGT
PT.GN.118480,Beça,DGT
PT.GN.118481,Granja,DGT
PT.GN.118482,Rebordondo,DGT
PT.GN.118483,Vila Nova/Sidrós,DGT
PT.GN.118484,Sá,DGT
PT.GN.118485,Paradela de Veiga,DGT
PT.GN.118486,Bóbeda,DGT
PT.GN.118487,Monte,DGT
PT.GN.118488,Ermida,DGT
PT.GN.118489,Agrochão,DGT
PT.GN.118490,Gândara,DGT
PT.GN.118491,Samaiões,DGT
PT.GN.118492,Alturas do Barroso,DGT
PT.GN.118493,Laboreira,DGT
PT.GN.118494,Fafião,DGT
PT.GN.118495,Portuzelo,DGT
PT.GN.118496,Viana do Castelo,DGT
PT.GN.118497,Pereiro,DGT
PT.GN.118498,Redondelo,DGT
PT.GN.118499,Lavradas,DGT
PT.GN.118500,Atilhó,DGT
PT.GN.118501,Porto,DGT
PT.GN.118502,Vilela de Baixo,DGT
PT.GN.118503,Paredes,DGT
PT.GN.118504,Sapiãos,DGT
PT.GN.118505,Igreja,DGT
PT.GN.118506,Reiros,DGT
PT.GN.118507,Moreno,DGT
PT.GN.118508,Fonte Grossa,DGT
PT.GN.118509,Coveiras,DGT
PT.GN.118510,Casas Novas,DGT
PT.GN.118511,Gândara,DGT
PT.GN.118512,Sortes,DGT
PT.GN.118513,Salgueiro,DGT
PT.GN.118514,Romé,DGT
PT.GN.118515,Vila Nova de Veiga,DGT
PT.GN.118516,Boavista,DGT
PT.GN.118517,Vilar de Nantes,DGT
PT.GN.118518,Petigueiras,DGT
PT.GN.118519,Esteiro,DGT
PT.GN.118520,Ervedosa,DGT
PT.GN.118521,Termas do Gerês,DGT
PT.GN.118522,Covelo do Gerês,DGT
PT.GN.118523,Santa Martinha,DGT
PT.GN.118524,Sonim,DGT
PT.GN.118525,Igreja,DGT
PT.GN.118526,Marcões,DGT
PT.GN.118527,Vila da Ponte,DGT
PT.GN.118528,Arribão,DGT
PT.GN.118529,Curalha,DGT
PT.GN.118530,Outeiro Jusão,DGT
PT.GN.118531,Breia,DGT
PT.GN.118532,São Julião de Montenegro,DGT
PT.GN.118533,Terras do Bouro,DGT
PT.GN.118534,Nantes,DGT
PT.GN.118535,Sapelos,DGT
PT.GN.118536,Estrumil,DGT
PT.GN.118537,Costeira,DGT
PT.GN.118538,Monte,DGT
PT.GN.118539,Celas,DGT
PT.GN.118540,Gondim e Fojo,DGT
PT.GN.118541,Felgueira,DGT
PT.GN.118542,Borgonha,DGT
PT.GN.118543,Perre,DGT
PT.GN.118544,Costa,DGT
PT.GN.118545,Samonde,DGT
PT.GN.118546,Oliveira,DGT
PT.GN.118547,Vila Meã,DGT
PT.GN.118548,Cruzinha,DGT
PT.GN.118549,Quintela,DGT
PT.GN.118550,Portela,DGT
PT.GN.118551,Esposende,DGT
PT.GN.118552,Outeiro,DGT
PT.GN.118553,"Cristoi, Lage e Souto do Casal",DGT
PT.GN.118554,Igreja,DGT
PT.GN.118555,Cachada,DGT
PT.GN.118556,Penide,DGT
PT.GN.118557,Penedos,DGT
PT.GN.118558,Carvalhal,DGT
PT.GN.118559,Santa Baia,DGT
PT.GN.118560,Santa Maria de Emeres,DGT
PT.GN.118561,Lagobom,DGT
PT.GN.118562,Magrou,DGT
PT.GN.118563,Cachadinha,DGT
PT.GN.118564,Vila Cova de Baixo,DGT
PT.GN.118565,Souto/Mata,DGT
PT.GN.118566,Eiriz,DGT
PT.GN.118567,Tazem,DGT
PT.GN.118568,Outeiro,DGT
PT.GN.118569,Costa,DGT
PT.GN.118570,Esparrinha,DGT
PT.GN.118571,Monte,DGT
PT.GN.118572,Quintão,DGT
PT.GN.118573,Casas Novas,DGT
PT.GN.118574,Vila Cova de Cima,DGT
PT.GN.118575,Abambres,DGT
PT.GN.118576,Cachada,DGT
PT.GN.118577,Traz da Fonte,DGT
PT.GN.118578,Castelo,DGT
PT.GN.118579,Real,DGT
PT.GN.118580,Bouça Boa,DGT
PT.GN.118581,Malhadas,DGT
PT.GN.118582,Outeiro,DGT
PT.GN.118583,Silva,DGT
PT.GN.118584,Rêgo,DGT
PT.GN.118585,Sandim,DGT
PT.GN.118586,Freitas,DGT
PT.GN.118587,Enxate,DGT
PT.GN.118588,Barbadães de Baixo,DGT
PT.GN.118589,Veiga,DGT
PT.GN.118590,Gandarinha,DGT
PT.GN.118591,Corujo,DGT
PT.GN.118592,Regadas,DGT
PT.GN.118593,Salselas,DGT
PT.GN.118594,Penelas,DGT
PT.GN.118595,Água Revés e Crasto,DGT
PT.GN.118596,Paradela,DGT
PT.GN.118597,Porto de Ave,DGT
PT.GN.118598,Seixos Alvos,DGT
PT.GN.118599,Susão,DGT
PT.GN.118600,Rio Torto,DGT
PT.GN.118601,Fonte Cova,DGT
PT.GN.118602,Barreiro,DGT
PT.GN.118603,Cruz do Outeiro,DGT
PT.GN.118604,Vila Nova,DGT
PT.GN.118605,Vessadas,DGT
PT.GN.118606,Feiteira,DGT
PT.GN.118607,Igreja,DGT
PT.GN.118608,Pedroso,DGT
PT.GN.118609,Igreja,DGT
PT.GN.118610,Piadela,DGT
PT.GN.118611,Outeiro,DGT
PT.GN.118612,Padim,DGT
PT.GN.118613,Costa Má,DGT
PT.GN.118614,Mareces,DGT
PT.GN.118615,Ralde,DGT
PT.GN.118616,Outeiro,DGT
PT.GN.118617,Rêgo,DGT
PT.GN.118618,Santo André,DGT
PT.GN.118619,Carrazedo de Montenegro,DGT
PT.GN.118620,Paradela,DGT
PT.GN.118621,Souto de Oleiros,DGT
PT.GN.118622,Rossas,DGT
PT.GN.118623,Fonte,DGT
PT.GN.118624,Vila Boa e Roda,DGT
PT.GN.118625,Monte,DGT
PT.GN.118626,Eirôgo,DGT
PT.GN.118627,Ribeiro,DGT
PT.GN.118628,Bobeiro,DGT
PT.GN.118629,Mascarenhas,DGT
PT.GN.118630,Mirao,DGT
PT.GN.118631,Trás do Prado,DGT
PT.GN.118632,Doze Sobreiros/Casa Nova,DGT
PT.GN.118633,Moinhos Velhos,DGT
PT.GN.118634,Seides,DGT
PT.GN.118635,Ribeira,DGT
PT.GN.118636,Varziela,DGT
PT.GN.118637,Chouso,DGT
PT.GN.118638,Santo Amaro,DGT
PT.GN.118639,Várzeas,DGT
PT.GN.118640,Aldeia de Baixo,DGT
PT.GN.118641,Izeda,DGT
PT.GN.118642,Caçarelhos,DGT
PT.GN.118643,Quintão,DGT
PT.GN.118644,Agrafonte/ Resende,DGT
PT.GN.118645,Gandra,DGT
PT.GN.118646,Gondomar,DGT
PT.GN.118647,Vinhas,DGT
PT.GN.118648,Padrela,DGT
PT.GN.118649,Santulhão,DGT
PT.GN.118650,Casal Monte,DGT
PT.GN.118651,Valoura,DGT
PT.GN.118652,Carcajoso,DGT
PT.GN.118653,Mosqueiro,DGT
PT.GN.118654,Calvos,DGT
PT.GN.118655,Casais,DGT
PT.GN.118656,Sabroso de Aguiar,DGT
PT.GN.118657,Penelas,DGT
PT.GN.118658,Cabanelas,DGT
PT.GN.118659,Sião,DGT
PT.GN.118660,Igreja,DGT
PT.GN.118661,Cimo de Vila,DGT
PT.GN.118662,Simães,DGT
PT.GN.118663,Assento,DGT
PT.GN.118664,Aldeia de Cima,DGT
PT.GN.118665,Igreja,DGT
PT.GN.118666,Bagueixe,DGT
PT.GN.118667,Boucinha,DGT
PT.GN.118668,Paredes,DGT
PT.GN.118669,Boavista,DGT
PT.GN.118670,Cruzeiro,DGT
PT.GN.118671,Póvoa de Lanhoso,DGT
PT.GN.118672,Aldeia,DGT
PT.GN.118673,Alvites,DGT
PT.GN.118674,Sobrado,DGT
PT.GN.118675,São Pedro,DGT
PT.GN.118676,"Monte, Pregal e Azevedinho",DGT
PT.GN.118677,Lugar de Cima,DGT
PT.GN.118678,Santa Catarina,DGT
PT.GN.118679,Lourosas,DGT
PT.GN.118680,Verdes,DGT
PT.GN.118681,Outeiro,DGT
PT.GN.118682,Rebordelo,DGT
PT.GN.118683,Igreja,DGT
PT.GN.118684,Póvoa,DGT
PT.GN.118685,Outeiro,DGT
PT.GN.118686,Bemposta,DGT
PT.GN.118687,Monte,DGT
PT.GN.118688,Souto da Porta,DGT
PT.GN.118689,Quiraz,DGT
PT.GN.118690,Lagoinhos,DGT
PT.GN.118691,Barros,DGT
PT.GN.118692,Gandra,DGT
PT.GN.118693,Bagães,DGT
PT.GN.118694,Bragado,DGT
PT.GN.118695,Argemil,DGT
PT.GN.118696,Ruães,DGT
PT.GN.118697,Vilela,DGT
PT.GN.118698,Bouça,DGT
PT.GN.118699,Póvoa,DGT
PT.GN.118700,Assento,DGT
PT.GN.118701,Leiradela,DGT
PT.GN.118702,Soutelinho,DGT
PT.GN.118703,Pegada,DGT
PT.GN.118704,Seixomil,DGT
PT.GN.118705,Cruto,DGT
PT.GN.118706,Rita,DGT
PT.GN.118707,Infesta,DGT
PT.GN.118708,Aldeia do Rio,DGT
PT.GN.118709,Pateirão,DGT
PT.GN.118710,Vale de Salgueiro,DGT
PT.GN.118711,Pinheiro,DGT
PT.GN.118712,Bárrio,DGT
PT.GN.118713,Guardal,DGT
PT.GN.118714,Coutada,DGT
PT.GN.118715,Lamas,DGT
PT.GN.118716,Argeriz,DGT
PT.GN.118717,Redondo,DGT
PT.GN.118718,Gondiães,DGT
PT.GN.118719,Igreja,DGT
PT.GN.118720,Estirão,DGT
PT.GN.118721,Vilar,DGT
PT.GN.118722,Barreiro,DGT
PT.GN.118723,Brirães,DGT
PT.GN.118724,Coturela,DGT
PT.GN.118725,Paradela,DGT
PT.GN.118726,Lapieiras,DGT
PT.GN.118727,Casalmelhe,DGT
PT.GN.118728,Ilhô,DGT
PT.GN.118729,Podence,DGT
PT.GN.118730,Ifanes,DGT
PT.GN.118731,Sanfins,DGT
PT.GN.118732,Vale de Santo Estêvão,DGT
PT.GN.118733,Vimioso,DGT
PT.GN.118734,Portela,DGT
PT.GN.118735,Vilela da Cabugueira,DGT
PT.GN.118736,Igreja,DGT
PT.GN.118737,Pinheiro,DGT
PT.GN.118738,Belinho,DGT
PT.GN.118739,Latas,DGT
PT.GN.118740,Montinho,DGT
PT.GN.118741,Figueiró,DGT
PT.GN.118742,Leiroinha,DGT
PT.GN.118743,Ala,DGT
PT.GN.118744,Carção,DGT
PT.GN.118745,Verdasca,DGT
PT.GN.118746,Outeiro,DGT
PT.GN.118747,Serzedelo,DGT
PT.GN.118748,Azevedo,DGT
PT.GN.118749,Vila do Conde,DGT
PT.GN.118750,Monte,DGT
PT.GN.118751,Soutelo,DGT
PT.GN.118752,Forjães,DGT
PT.GN.118753,Aldeia,DGT
PT.GN.118754,Vila de Prado,DGT
PT.GN.118755,Valpaços,DGT
PT.GN.118756,Estrada,DGT
PT.GN.118757,Santa Marta,DGT
PT.GN.118758,Corujas,DGT
PT.GN.118759,Estrada,DGT
PT.GN.118760,Bico,DGT
PT.GN.118761,Pereira,DGT
PT.GN.118762,Boavista e Galinheira,DGT
PT.GN.118763,Guilheta,DGT
PT.GN.118764,Sugilde,DGT
PT.GN.118765,Freixeda,DGT
PT.GN.118766,Ermida,DGT
PT.GN.118767,Vassal,DGT
PT.GN.118768,Veiga,DGT
PT.GN.118769,Alheira,DGT
PT.GN.118770,Sampaio,DGT
PT.GN.118771,Cachada e Robinol,DGT
PT.GN.118772,Lamela,DGT
PT.GN.118773,Veiga,DGT
PT.GN.118774,Outeiro,DGT
PT.GN.118775,Moldes,DGT
PT.GN.118776,Casal,DGT
PT.GN.118777,Cruz,DGT
PT.GN.118778,Rissondo,DGT
PT.GN.118779,Carvalhal e Barral,DGT
PT.GN.118780,Possacos,DGT
PT.GN.118781,Queirões,DGT
PT.GN.118782,Souto,DGT
PT.GN.118783,Canedo,DGT
PT.GN.118784,Souto Novo,DGT
PT.GN.118785,Vale de Telhas,DGT
PT.GN.118786,Santril,DGT
PT.GN.118787,Febros,DGT
PT.GN.118788,Larim,DGT
PT.GN.118789,Passos,DGT
PT.GN.118790,Além,DGT
PT.GN.118791,Costa,DGT
PT.GN.118792,Cachada,DGT
PT.GN.118793,Neiva,DGT
PT.GN.118794,Fontelo,DGT
PT.GN.118795,Bustelo,DGT
PT.GN.118796,Igreja,DGT
PT.GN.118797,Oura,DGT
PT.GN.118798,Agrelo,DGT
PT.GN.118799,Meles,DGT
PT.GN.118800,Alcáçovas,DGT
PT.GN.118801,Alcaria  Ruiva,DGT
PT.GN.118802,Alfeizeirao,DGT
PT.GN.118803,Alqueidao,DGT
PT.GN.118804,ALVAO,DGT
PT.GN.118805,Alvelos,DGT
PT.GN.118806,Amarela,DGT
PT.GN.118807,Amparo,DGT
PT.GN.118808,Angueira,DGT
PT.GN.118809,ANSIAO,DGT
PT.GN.118810,Anta,DGT
PT.GN.118811,ARADA,DGT
PT.GN.118812,Arga,DGT
PT.GN.118813,ARRÁBIDA,DGT
PT.GN.118814,Atalaia,DGT
PT.GN.118815,Atalaia,DGT
PT.GN.118816,Azeitao,DGT
PT.GN.118817,Barregudo,DGT
PT.GN.118818,BARROSO,DGT
PT.GN.118819,Bigorne,DGT
PT.GN.118820,BORNES,DGT
PT.GN.118821,Buarcos,DGT
PT.GN.118822,BUÇACO,DGT
PT.GN.118823,CABREIRA,DGT
PT.GN.118824,Caixeiro,DGT
PT.GN.118825,CALDEIRAO,DGT
PT.GN.118826,CANDEEIROS,DGT
PT.GN.118827,Candoso,DGT
PT.GN.118828,Cântaro,DGT
PT.GN.118829,CARAMULO,DGT
PT.GN.118830,Caranguejeira,DGT
PT.GN.118831,Carapito,DGT
PT.GN.118832,Carregueira,DGT
PT.GN.118833,Carvalho,DGT
PT.GN.118834,Castanheira,DGT
PT.GN.118835,CERCAL,DGT
PT.GN.118836,Cicouro ou Sto. Adrião,DGT
PT.GN.118837,Codeçoso,DGT
PT.GN.118838,Constantim,DGT
PT.GN.118839,Corgo,DGT
PT.GN.118840,Corno de Bico,DGT
PT.GN.118841,COROA,DGT
PT.GN.118842,Corvea,DGT
PT.GN.118843,Cumieira,DGT
PT.GN.118844,Deilao,DGT
PT.GN.118845,Dornelas,DGT
PT.GN.118846,Esculca,DGT
PT.GN.118847,Espadanede,DGT
PT.GN.118848,ESPINHAÇO DE CAO,DGT
PT.GN.118849,Espinheira,DGT
PT.GN.118850,ESTRELA,DGT
PT.GN.118851,Fajao,DGT
PT.GN.118852,FALPERRA,DGT
PT.GN.118853,Figueira,DGT
PT.GN.118854,GARDUNHA,DGT
PT.GN.118855,Garraia,DGT
PT.GN.118856,GERES,DGT
PT.GN.118857,GRÂNDOLA,DGT
PT.GN.118858,Guadelupe,DGT
PT.GN.118859,Jarmelo,DGT
PT.GN.118860,Labruja,DGT
PT.GN.118861,LAGOAÇA,DGT
PT.GN.118862,Lajedo,DGT
PT.GN.118863,LAPA,DGT
PT.GN.118864,LAROUCO,DGT
PT.GN.118865,Leiranco,DGT
PT.GN.118866,LEOMIL,DGT
PT.GN.118867,LOUSA,DGT
PT.GN.118868,Mairos,DGT
PT.GN.118869,MALCATA,DGT
PT.GN.118870,Malveira,DGT
PT.GN.118871,MARAO,DGT
PT.GN.118872,MAROFA,DGT
PT.GN.118873,Marvao,DGT
PT.GN.118874,Mendiga,DGT
PT.GN.118875,Mendro,DGT
PT.GN.118876,Mértola,DGT
PT.GN.118877,Minde,DGT
PT.GN.118878,Mófreita,DGT
PT.GN.118879,MOGADOURO,DGT
PT.GN.118880,MONCHIQUE,DGT
PT.GN.118881,MONFURADO,DGT
PT.GN.118882,Monsanto,DGT
PT.GN.118883,Monsanto,DGT
PT.GN.118884,Monsaraz,DGT
PT.GN.118885,MONTE FIGO,DGT
PT.GN.118886,MONTEJUNTO,DGT
PT.GN.118887,MONTEMURO,DGT
PT.GN.118888,MONTESINHO,DGT
PT.GN.118889,Mourigo,DGT
PT.GN.118890,Muradal,DGT
PT.GN.118891,Muro,DGT
PT.GN.118892,Muxagata,DGT
PT.GN.118893,NOGUEIRA,DGT
PT.GN.118894,Nóra,DGT
PT.GN.118895,Nossa Senhora do Castelo,DGT
PT.GN.118896,Oliveira,DGT
PT.GN.118897,OSSA,DGT
PT.GN.118898,Oural,DGT
PT.GN.118899,PADRELA,DGT
PT.GN.118900,PALMELA,DGT
PT.GN.118901,PENEDA,DGT
PT.GN.118902,Pereiro,DGT
PT.GN.118903,Perre,DGT
PT.GN.118904,Candeeiros,DGT
PT.GN.118905,Picota,DGT
PT.GN.118906,Piedade,DGT
PT.GN.118907,Poio,DGT
PT.GN.118908,Penha,DGT
PT.GN.118909,PORTEL,DGT
PT.GN.118910,Porto de Mós,DGT
PT.GN.118911,Preta,DGT
