bnp_id,name_bn,date_bn,qualification,bnp_id,fauc_id
284227,Almeida Lima,1879,,284227,
284421,Miranda Dinis,1858 -1943,,284421,
284438,António Coelho,1892-1938,O.S.B.,284438,
284447,Sousa Ribeiro,18- -,,284447,
284453,João Salgado,18--,,284453,
284485,António Alves,18--,,284485,
284491,Rui Fernandes,1820-1879,,284491,
284499,José de Albuquerque,18--,,284499,
284507,Manuel da Silva,1748-1755,,284507,
284523,José Augusto Ferreira,1840-1894,,284523,
284533,Alberto de Oliveira,1873-1940,,284533,
284557,Silva Santos,18- -,,284557,
284566,Manuel Martins,1852-,,284566,
284573,José António Ribeiro,18--,,284573,
284579,J. Viana,18--,,284579,
284590,Jorge Martins,18--,,284590,
284601,A. de Almeida,18- -,,284601,
284612,Barreto,18- -,,284612,
284622,Eduardo Lopes,1862-1920,,284622,
284629,António José da Costa,18- -,,284629,
284651,José Pires Marinho,1857-1929,,284651,
284653,Francisco Machado,186-,,284653,
284672,Domingos Rodrigues,174--175-,,284672,
284675,Carlos Abreu,1868-1952,,284675,
284678,Ernesto de Carvalho,18- -,,284678,
284681,Francisco Gonçalves,18- -,,284681,
284733,Júlio Augusto Henriques,1838-1928,,284733,
284779,Manuel Joaquim Ferreira,18- -,,284779,
284788,Eduardo Guimarães,18--,,284788,
284790,Manuel da Costa,18--,,284790,
284818,Francisco Martins,18- -,,284818,
284848,J. A. Marques,18--,,284848,
284849,Ricardo de Sá,1844-1912,,284849,
284949,João Ferreira,17,,284949,
284951,Francisco Tavares de Almeida,1803-1879,,284951,
284957,José Antunes,16---17--,,284957,
284962,Luís de Sousa,1895-,,284962,
284986,Manuel J. Gomes,18- -,,284986,
284990,C. Silva,18--,,284990,
285048,Manuel Gonçalves,18--,,285048,
285073,Carlos Duarte,18--,,285073,
285074,Gonçalves Cota,18--,,285074,
285084,Américo Lopes da Silva,18--,,285084,
285088,Luís de Azevedo,18--,,285088,
285090,Eduardo Braga,18--,,285090,
285100,Pedro Cabral,1855-1927,,285100,
285105,José Firmino,18--,,285105,
285119,Júlio Costa,18--,,285119,
285121,João Lourenço Pereira,18- -,,285121,
285128,José Maria da Silva,18- -,,285128,
285150,António Pacheco,18- -,,285150,
285173,Fernando de Castro,18--,,285173,
285179,Francisco de Carvalho,18--,,285179,
285271,Jorge Colaço,1868-1942,,285271,
285275,Luís Botelho,1857-,,285275,
285280,Pedro Rocha,18--,,285280,
285328,João Borges,18- -,,285328,
285337,Manuel de Araújo,1892,,285337,
285560,José Augusto,18- -,,285560,
285615,Pedro Tavares,18--,,285615,
285702,António Gonçalves,1566-1576,,285702,
285769,José Valente,18--,,285769,
285816,Luís Gomes,1617,,285816,
285833,José Maria de Sousa,1838,,285833,
285834,Pedro de Melo,18--,,285834,
285898,Manuel Rodrigues Martins,17,,285898,
285941,Armando do Vale,18--,,285941,
285953,Miguel Correia,18--,,285953,
285955,Silva Júnior,18- -,,285955,
285971,Pedro Chaves,18 --,,285971,
285973,Eduardo Borges,18- -,,285973,
285978,Rui Meneses,18- -,,285978,
285982,André Lopes,15---16--,,285982,
286009,Álvaro de Almeida,18--,,286009,
286013,Jorge Vieira,18--,,286013,
286018,J. Nunes,18--,,286018,
286040,A. Ferreira de Almeida,18- -,,286040,
286061,António Maria Pereira,1856-1898,,286061,
286095,Álvaro Mendes,18- -,,286095,
286149,Simões de Almeida,1858-1934,,286149,
286150,A. Gomes dos Santos,18--,,286150,
286157,José Brandão,18--,,286157,
286234,Fortunato Correia Pinto,18--,,286234,
286239,António de Carvalho,18--,,286239,
286281,Sousa Pinto,18- -,,286281,
286295,Manuel Moreira,18- -,,286295,
286297,Correia de Carvalho,18 --,,286297,
286319,António José da Silva,18---,,286319,
286329,António Gomes,1783 -1811,,286329,
286342,J. Bethencourt Ferreira,1866-,,286342,
286343,Carlos Moreira,18- -,,286343,
286358,Arnaldo de Oliveira,18--,,286358,
286377,António Soares,18- -,,286377,
286406,António Joaquim Ferreira,18- -,,286406,
286431,Jorge de Melo,18- -,,286431,
286586,José de Melo,18- -,,286586,
286646,João Rodrigues Ferreira,18- -,,286646,
286799,Manuel António Ferreira,1892-,,286799,
286813,Manuel de Carvalho,1673,,286813,
286878,Joaquim Pereira da Costa,-1857,,286878,
286914,Manuel Cardoso,"1566-1650,",O. Carm.,286914,
286944,Rui de Mendonça,1896-1958,,286944,
286969,J. A. Ferreira,18- -,,286969,
287018,António Duarte Resina,18--,,287018,
287092,Francisco de Andrade,18- -,,287092,
287161,Alberto Guimarães,18- -,,287161,
287174,Jerónimo de Sousa,18--,,287174,
287218,António Ribeiro,1574-1601,,287218,
287289,Carlos de Melo,18- -,,287289,
287295,José Soares da Silva,1672-1739,,287295,
287297,José de Sousa Moniz,17--,,287297,
287428,João António da Costa,1763-1765,,287428,
287524,João Duarte de Oliveira,1875-1946,,287524,
287587,Francisco Mendes Pimentel,18- -,,287587,
287652,Armando de Azevedo,18--,,287652,
287695,Carlos de Oliveira,18- -,,287695,
287709,António de Sousa,18--,,287709,
287755,Aníbal Dias,18- -,,287755,
287791,A. Chaves,18--,,287791,
287795,António de Almeida,18- -,,287795,
287817,João Matos,18---,,287817,
287842,Rui Ramos,18- -,,287842,
287846,Manuel Antunes,18- -,,287846,
287902,César Correia,18--,,287902,
287905,Fernando Garcia,18- -,,287905,
287909,Fernando Vale,18--,,287909,
287910,José Castelo Branco,18--,,287910,
287945,António Serra,18- -,,287945,
288546,Joaquim Aires de Gouveia Allen,18 - -,,288546,
289471,Domingos Monteiro,-1903,,289471,
290409,Francisco António de Novais Campos,1739-1800,,290409,
290464,Elias António Matias,18---,,290464,
291064,Jaime de Oliveira Lobo e Silva,1875-1943,,291064,
292295,José Saraiva,1881-1946,,292295,
294300,Donaciano de Abreu Freire,1889-1950,,294300,
295600,Pedro José de Melo Homem,-1740,,295600,
295608,J. C. Loureiro,18--,,295608,
295615,Teodósio de Contreiras da Silva,1656-1729,,295615,
295616,António da Silva de Figueiredo,1715-,,295616,
295618,Pedro Augusto Dias,1835-1932,,295618,
297668,António Reis Caldeira,18--,,297668,
300109,Manuel Roiz Lucas de Sena,18--,,300109,
306690,Francisco Barbosa Pereira Correia,18--,,306690,
306752,Alexandre Metelo de Sousa Meneses,1687-1766,,306752,
306763,Francisco de Assis Sanches de Baena,1622-1674,,306763,
306769,Sebastião Gil,15---16--,,306769,
310682,António José Moita,18--,,310682,
312957,João Lopes,1576,,312957,
314553,Castelo Melhor,18--,"Marquês de,",314553,
315639,Joaquim Augusto Pires de Lima,18- -,,315639,
315796,Abílio Lagoas,1884-,,315796,
315931,Jaime Xavier de Brito,1893-1960,,315931,
316411,Alexandre Aranha Furtado de Mendonça,1895-,,316411,
316461,Joaquim de Sousa Machado,1899-,,316461,
316846,Cândido Mendes,"1874-1943,",S.J.,316846,
316852,Aníbal Veloso Rebelo,18- -,,316852,
317802,Mendes Matos,1885-,,317802,
318287,João de Azevedo e Vasconcelos,18--,,318287,
318344,Luís Reis Santos,1898-1967,,318344,
318449,Francisco Lourenço Valadão Júnior,1889-197-,,318449,
319579,António Joaquim de Moura,18- -,,319579,
319600,J. B. R. Garrido,18- -,,319600,
319606,Alexandre Sobral de Campos,18--,,319606,
319616,Luís V. Álvares,1877-,,319616,
319619,Alfredo Augusto de Carvalho,18--,,319619,
319624,Francisco António Veloso,18- -,,319624,
319631,Augusto Artur Moreira,18- -,,319631,
319633,Henrique de Jesus Mascarenhas,18- -,,319633,
319642,António de Almeida Salgado,18--,,319642,
319643,José Bragança Gil,18- -,,319643,
319667,Joaquim de Matos Ribeiro,18- -,,319667,
319668,João Ribeiro de Paiva,18--,,319668,
319670,Joaquim Augusto da Silva Monteiro Júnior,18- -,,319670,
319675,A. Cursino Lopes,18- -,,319675,
319678,Alberto José da Costa,18--,,319678,
319682,A. Lopes de Figueiredo,18--,,319682,
319684,António Nunes Sequeira,18--,,319684,
319687,José da Graça Santos,18- -,,319687,
319694,Sancho Monteiro,18- -,,319694,
319695,João António de Pinho,18- -,,319695,
319696,Américo Augusto Mendes,18- -,,319696,
319727,Manuel Ribeiro da Silva,18- -,,319727,
319738,Alves Reis,18--,,319738,
321302,J. Freitas Gonçalves,18- -,,321302,
321493,José Lopes,1872-1962,,321493,
321579,António Dias Barata Salgueiro,18--,,321579,
321689,António Ribeiro dos Reis,1896-1961,,321689,
321789,Luís G. de Pinho Rocha,1872-[1982?],,321789,
321830,António Francisco da Silva,176-,,321830,
321833,Adolfo Pina,1890-1935,,321833,
321855,Augusto César de Matos,18- -,,321855,
321856,António Simões Raposo,18--,,321856,
321859,Pedro de Miranda,18- -,,321859,
321865,Gastão Vinagre,1896-1962,,321865,
321869,M. Mesquita,18--,,321869,
321870,Reinaldo Nunes,18- -,,321870,
321871,Marcolino António Joaquim,18- -,,321871,
321878,Jorge Bretts de Almeida Teixeira,18- -,,321878,
321896,José de Sousa Carvalho,18--,,321896,
321898,Leonel de Almeida Moniz,18- -,,321898,
321904,Américo Augusto,18- -,,321904,
321908,Francisco Martins de Sousa Nazaré,18--,,321908,
321912,João dos Santos Gomes,18- -,,321912,
321915,José Ribeiro Gonçalves,18- -,,321915,
321916,Alberto Correia de Freitas,18- -,,321916,
321964,Sebastião M. Monteiro,18- -,,321964,
321965,José do Sacramento Monteiro,18- -,,321965,
321974,R. Nobre de Melo,18- -,,321974,
321975,H. Ramos,18- -,,321975,
321983,José Joaquim Curvo Semedo,18--,,321983,
321990,José Aleixo Dias Gomes,18- -,,321990,
323143,João Pereira da Silva,1825-1899,,323143,
325161,Santos Nazaré,1840-1879,,325161,
327287,António Maria Pinheiro Torres,1895-1966,,327287,
327802,R. de Almeida,18--,,327802,
328047,Vicente Alexandre de Tovar,-1808,,328047,
328055,Antonio de Espinosa,"168-,",O.S.S.T.,328055,
328894,F. S. Ramos da Costa,1855-,,328894,
335337,Martins Oliveira,1895-1965,,335337,
335385,Maia Pinto,1866-1932,,335385,
338556,Armando Inácio Gonçalves,18- -,,338556,
338819,Vale e Sousa,18- -,,338819,
339217,Pero Menino,13--,,339217,
345555,António José da Silva Gonçalves,1879-1942,,345555,
346489,Antunes Monteiro,18- -,,346489,
346838,F. Sena Esteves,18- -,,346838,
346895,Carlos Ferreira de Sousa Leite,1891-1984,,346895,
347254,Alberto Ventura da Silva Pinto,1883-,,347254,
347404,Jacinto dos Reis,1893-,,347404,
349055,António Gonçalves da Costa Guimarães,18- -,,349055,
349057,J. P. da Cunha,18--,,349057,
349069,Adolfo Augusto Caldeira,18--,,349069,
349133,Graciano Franco Monteiro,18- -,,349133,
349142,Adelino Albano da Mota,18- -,,349142,
349143,Miguel do Canto,18--,,349143,
349173,Guilherme Augusto de Sousa,18- -,,349173,
349179,Antonio da Cunha Mendes de Oliveira,18- -,,349179,
349183,Francisco de Faro Oliveira,18 - -,,349183,
349524,Adolfo Pinho Ribeiro,1893-,,349524,
352198,Gomes,1440?-1513,"de Lisboa,",352198,
353394,Wenceslau de Lima,1858-1919,,353394,
354411,Francisco António Duarte da Fonseca Montanha Oliveira e Silva,1748-1825,,354411,
366987,Agostinho Lourenço,1886-1964,,366987,
367066,Manuel Maria Vaz,1893-,,367066,
367598,José Pinto Rebelo,18- -,,367598,
373315,António Joaquim Álvares,1817-,,373315,
374436,José Evaristo de Morais Sarmento,1870-1918,,374436,
374568,João Gama Lobo,1824,,374568,
375887,Charles-Jean François Tristan Montholon,1783-1853,,375887,
376052,Sebastião Martins Fragoso,18--,,376052,
376199,João E. Pinto de Magalhães,-1939,,376199,
376968,Domingos Dinis Correia Pimentel,18- -,,376968,
377035,Augusto Mata e Silva Oliveira,18- -,,377035,
377069,V. de Rego Monteiro,18- -,,377069,
377185,Francisco de Sousa e Holstein,1838-1878,,377185,190225
377559,D. Silva,18--,,377559,
378331,Inácio Carvalho da Cunha,174--177-,,378331,
378988,Cipriano Peregrino Gomes,18- -,,378988,
379119,Simão de Oliveira da Costa,16--,,379119,
379120,Luís de Oliveira da Costa,16--,,379120,
379122,Manuel Maria Coutinho de Albergaria Freire,1799-1875,,379122,
379349,Amador Vieira,16--,,379349,
379396,José Lucas Cordeiro,1788-1859,,379396,
379583,José Vaz Freire,1652-1705,,379583,
382752,Manuel Simões dos Reis,1782,,382752,
383166,Duarte Ventura,18--,,383166,
383184,António Joaquim Potes de Campos,18--,,383184,
383188,Carvalho Moreira,18- -,,383188,
383718,José da Cunha Lamas,18--,,383718,
384074,Joäo de Almeida Pinto,18- -,,384074,
384075,Joäo Silvestre,18--,,384075,
384444,Dúlio Ribeiro,18- -,,384444,
384887,Carlos Roma Machado,1861-1953,,384887,
386259,Augusto César de Miranda Azevedo,1897,,386259,
386980,Tomé José de Barros Queirós,1872-1926,,386980,
387896,António dos Reis Ribeiro,1896-,,387896,
387914,Wildik,1837-,"Visconde de,",387914,
391329,Francisco de Arruda Furtado,1854-1887,,391329,
394344,José Peres Vieira,18--,,394344,
396085,António  Alvares P. de Oliveira e Silva,18--,,396085,
396316,Garcia Soares Sotomaior,164-,,396316,
396649,Brito Rato,1899-1982,,396649,
397733,Rocha Saraiva,1886-1946,,397733,
397734,A. J. Pereira e Sousa,18- -,,397734,
397934,J. M. Virginiano Gomes,18- -,,397934,
397935,J. C. Santos,18--,,397935,
397957,Carlos de Magalhães,18- -,,397957,
398054,Miguel A. Moreira de Sá e Melo,18- -,,398054,
398055,José Pinto de Sousa Castro,18--,,398055,
398056,José Ribeiro Moreira de Sá e Melo,18- -,,398056,
398472,Brito Rebelo,18- -,,398472,
400318,Salustino Graça do Espírito Santo,1892-1965,,400318,
402488,Joäo Manuel de Almeida Morais Pessanha,18--,,402488,
402619,Francisco da Silva Garcia,18- -,,402619,
402622,Bernardo Borges Cabral,18--,,402622,
406626,Baltazar de Azevedo Coutinho,1765-1823,,406626,
406694,Hugo Goodair de Lacerda Castelo Branco,1836-1930,,406694,
406987,José de Sande Vasconcelos,1738-1808,,406987,
408369,Francisco Calmon,1703-,,408369,
408465,Álvaro Diniz da Fonseca,1888-1918,,408465,
409032,Borja Santos,18--,,409032,
409033,António Gonçalves da Mota,18--,,409033,
409066,Antonio D. A. Veiga,18--,,409066,
410154,Leonardo Nunes,1550,,410154,
410902,Martiniano José Ferreira Botelho,18- -,,410902,
410973,Armindo de Freitas Ribeiro de Faria,18---,,410973,
411386,Manuel de Abreu Ferreira de Carvalho,1893-,,411386,
411417,Francisco Candido da Cunha,18--,,411417,
411748,Garcia Lopes,-1572,,411748,
412886,Antonio Bernardino de Meneses,18 - -,,412886,
413114,Tomás Bordalo Pinheiro,1861-1921,,413114,
413462,Martins Santos,18- -,,413462,
413480,Óscar de Oliveira,18- -,,413480,
413513,Severiano Pimentel,18- -,,413513,
413516,Francisco Inácio de Calça e Pina,1838-1906,,413516,
413555,Pontes,18--,,413555,
413572,Lino António de Mesquita,18--,,413572,
413580,Francisco Ramos Coelho de Sá,1865-1952,,413580,
413619,Sebastián Trujillo,1543-1567,,413619,
413699,Luís da Cruz,"1543-1604,",S.J.,413699,
413707,Manuel da Costa,1511-1562,,413707,
413766,Juan Gracián,1587-1632,"viúva,",413766,
413804,Agustín de Esbarroya,"15--,",O.P.,413804,
413864,Sebastião Gomes de Figueiredo,-1611,,413864,
415006,Manuel Gomes Jardim,1881-,,415006,
416496,Albino J. de Morais Ferreira,18--,,416496,
416987,Augusto José Vieira,1861-1919,,416987,
419351,S. Gonçalves Lisboa,18--,,419351,
420235,Eusébio Tamagnini,1880-1972,,420235,
427019,Francisco Xavier Pinto de Magalhães,1700-,,427019,
427841,Mariano de Carvalho,1836-1905,,427841,
427915,Casanova Ferreira,18- -,,427915,
427986,João Pizarro,164-,,427986,
428383,José da Silva Teixeira,18- -,,428383,
428703,João de Mascarenhas,18- -,,428703,
428722,António Maria de Castro e Azevedo,18--,,428722,
428959,Aníbal Duarte Chaves,18--,,428959,
430282,Duarte de Oliveira,1848-1927,,430282,
430825,José Faustino Duarte Rego,1757,,430825,
430866,Vítor de Ávila Peres,183-,,430866,
431008,José F. Henriques,18- -,,431008,
431665,Pedro José da Silva,1834-1878,,431665,
432205,Francisco Lança Júnior,18--,,432205,
432220,João Albasini,1876-1922,,432220,
432224,Aurelio Augusto Loureiro,18--,,432224,
432255,Rafael Henrique de Carvalho,18--,,432255,
432338,Manuel Nascimento Ornelas,18- -,,432338,
432372,Raúl Simões,18--,,432372,
432407,Augusto Henrique de Almeida Brandão,1847-1935,,432407,
432436,Baltasar do O.,1736,,432436,
433067,Joäo Maria Parreira,18--,,433067,
435902,Luís Francisco Xavier Coelho,-1780,,435902,
436382,J.S. Vasconcelos,18- -,,436382,
439235,Frederico Ferreira,1858-19,,439235,
439390,Duarte de Armas,1465-,,439390,
439743,Manuel Inácio Ramos da Silva de Eça,1700-1786,,439743,
439756,António Francisco de Carvalho,1806,,439756,
439993,Narciso José de Morais,1826-,,439993,
442359,António Feliciano Branco Teixeira,1892-,,442359,
444164,José Correia Rangel de Bulhões,1749-1800,,444164,
444490,Estêvão dos Reis,18--,,444490,
444491,Francisco Eduardo Baptista,18--,,444491,
444768,Sousa Holstein,18- -,"Marquês de,",444768,
444784,Joaquim Ventura Pereira,18- -,,444784,
444791,Augusto Carlos Chaves de Oliveira,18 - -,,444791,
444792,Manuel Custódio Gomes,18- -,,444792,
444860,João António Pinto de Resende,18- -,,444860,
444863,Vicente Jorge de Castro,1821-1886,,444863,
446299,João Vieira Pinto,1820-1850,,446299,
446516,Manuel II,1889-1932,"Rei de Portugal,",446516,
446863,Vasco Carlos do Rego Botelho,1884-1923,,446863,
446864,"Eduardo João da Costa,  Oliveira",1847-1914,,446864,
447012,António Emídio Taborda de Azevedo e Costa,1874-1940,,447012,
447021,António Maria dos Reis,1825-1910,,447021,
447142,Victor Serra,1889-1965,,447142,
447212,M. Grima,1888,,447212,
447376,Duarte de Almeida Toscano,18--,,447376,
447640,Florêncio José Correia de Melo,1755-1822,,447640,
448201,Luis Folhas,18- -,,448201,
449976,Edmond Jean Joseph Langlebert,1820-1899,,449976,
451430,Jovino Francisco de Gouveia Pinto,1862?-1927,,451430,
451579,António Vicente Peixoto Pimentel,18- -,,451579,
452286,Ângelo da Fonseca,1872-1942,,452286,
452308,Alberto Morais,18- -,,452308,
452712,Agostinho Campos de Carvalho,18--,,452712,
452755,A. V. Lourenço,1826-1893,,452755,
453792,António Ferreira Pinto da Mota,18- -,,453792,
454441,Miguel Joaquim Leitão,18 - -,,454441,
454444,António do Nascimento,18- -,,454444,
454482,Dario Moreira,18- -,,454482,
454489,P.(?) Pinto,18- -,,454489,
454508,António Silva,1886-1971,,454508,
454511,Carlos José da Silva Júnior,18- -,,454511,
454517,J. Henriques Pinto,18--,,454517,
454667,Mário Alves Pereira,-1971,,454667,
456041,Humberto Braga,18--,,456041,
184488,António de Sousa de Meneses,1858-1884,,184488,
184523,António Emílio Correia de Sá Brandão,1840,,184523,
184535,José de Santo António,"16---1727,",O.E.S.A.,184535,
184536,Francisco Xavier Vitorio de Meneses,1790,,184536,
184542,Maria Cândida Torner dos Reis Deyrieux,18--,,184542,
184543,José Brás de Morais,18--,,184543,
184565,Monteiro Ramalho,1862-1949,,184565,
184573,Felisberto de Sousa,18- -,,184573,
184619,Alfredo Fragoso Pinto,18- -,,184619,
184620,António Mendonça de Almeida,1891,,184620,
184669,Castro Dias,18- -,,184669,
184697,Francisco Pereira de Azevedo,1874,,184697,
184700,A. J. Caldas,18- -,,184700,
184701,Romão Gonçalves,18--,,184701,
184702,J. A. de Freitas Júnior,18- -,,184702,
184714,António Teodoro de Barros,18- -,,184714,
184719,José Eduardo Moreira Sales,1880-1942,,184719,
184720,João Ribeiro Gomes,18- -,,184720,
184725,F. de Vitória,18- -,,184725,
184726,D. M. Fernandes,18- -,,184726,
184807,M. J. Coelho,183--184-,,184807,
184854,Povolide,17--,"2º Conde de,",184854,
184895,Carlos de Faria,1849-1917,,184895,
184926,Elias António da Fonseca,1779?-1833,,184926,
185011,Manuel Inácio Cardoso Teixeira,1783,,185011,
185015,José Pereira de Melo,177-,,185015,
185021,Miguel Lopo Albergaria,1781,,185021,
185047,F. M. Ramos,18- -,,185047,
185053,José Jacome Raposo,173--180-,,185053,
185091,Severino de Azevedo,18--,,185091,
185144,Manuel Gonçalves,1858-1927,,185144,
185191,Raimundo Soares,18--,,185191,
185398,José Gonçalves Pereira dos Santos,1855-1927,,185398,
185400,Gabriel Hilário Dias,18- -,,185400,
185407,Pedro Nolasco da Silva,1842-1912,,185407,
185411,Zé Rancheiro,1895-1983,,185411,
185428,José Cerqueira de Vasconcelos,18- -,,185428,
185440,J. F. Pinheiro,18--,,185440,
